transaction_id,ingestion_event_id,simulation_run_id,outlet_provider_account_id,provider_id,outlet_id,synthetic_transaction_ref,synthetic_party_ref,transaction_type,status,amount,currency_code,occurred_at,received_at,created_at
53eebed0-f0fe-53b1-bdb0-c269dd711c41,7fafac00-39ec-558d-ae47-55eae94b7501,55f1318e-806a-5486-a3f3-d3db4101cd1d,c577ec8d-9661-5228-9868-814a2b13d0f0,33333333-3333-3333-3333-333333333333,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,TXN-ROCKET-SYN-000800,PARTY-SYN-000801,cash_out,completed,14594.00,BDT,2026-06-27T14:06:00Z,2026-06-27T14:08:00Z,2026-06-27T14:08:00Z
1dc3e757-0c93-5388-bdfb-615b9fe5fa77,6a1bd646-092d-5936-a270-baa53d764f00,55f1318e-806a-5486-a3f3-d3db4101cd1d,c577ec8d-9661-5228-9868-814a2b13d0f0,33333333-3333-3333-3333-333333333333,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,TXN-ROCKET-SYN-000801,PARTY-SYN-000838,payment,completed,10928.25,BDT,2026-06-27T15:13:00Z,2026-06-27T15:15:00Z,2026-06-27T15:15:00Z
9ea41d4f-cf4c-538f-9f69-67708dfafe5b,0e8457ee-bae3-5d4a-a390-b19c89810acc,55f1318e-806a-5486-a3f3-d3db4101cd1d,c577ec8d-9661-5228-9868-814a2b13d0f0,33333333-3333-3333-3333-333333333333,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,TXN-ROCKET-SYN-000802,PARTY-SYN-000875,adjustment,completed,5000.00,BDT,2026-06-27T01:20:00Z,2026-06-27T01:22:00Z,2026-06-27T01:22:00Z
6b9d9537-17f2-5451-90dd-bc8db86b8599,b30d776e-5b91-5304-ade4-f54a5193378e,55f1318e-806a-5486-a3f3-d3db4101cd1d,c577ec8d-9661-5228-9868-814a2b13d0f0,33333333-3333-3333-3333-333333333333,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,TXN-ROCKET-SYN-000803,PARTY-SYN-000012,payment,completed,500.75,BDT,2026-06-27T03:27:00Z,2026-06-27T03:29:00Z,2026-06-27T03:29:00Z
f9189f21-fbb2-5c18-88a8-042dfb2b8c44,870e5736-3655-5b60-9f53-51e1d7dada8a,55f1318e-806a-5486-a3f3-d3db4101cd1d,c577ec8d-9661-5228-9868-814a2b13d0f0,33333333-3333-3333-3333-333333333333,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,TXN-ROCKET-SYN-000804,PARTY-SYN-000049,payment,completed,5893.00,BDT,2026-06-27T05:34:00Z,2026-06-27T05:36:00Z,2026-06-27T05:36:00Z
71898b6b-271f-5f2b-af90-88eb466ba46c,8a0b98c2-da0a-5ed8-bbb4-fab23e24c57b,55f1318e-806a-5486-a3f3-d3db4101cd1d,c577ec8d-9661-5228-9868-814a2b13d0f0,33333333-3333-3333-3333-333333333333,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,TXN-ROCKET-SYN-000805,PARTY-SYN-000086,cash_in,failed,1769.25,BDT,2026-06-27T07:41:00Z,2026-06-27T07:43:00Z,2026-06-27T07:43:00Z
a14e7290-36a8-55b1-91fc-abf01d570e44,8489471e-1a5e-57bb-b655-d21b2d61b242,55f1318e-806a-5486-a3f3-d3db4101cd1d,c577ec8d-9661-5228-9868-814a2b13d0f0,33333333-3333-3333-3333-333333333333,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,TXN-ROCKET-SYN-000806,PARTY-SYN-000123,cash_out,completed,7855.00,BDT,2026-06-27T09:48:00Z,2026-06-27T09:50:00Z,2026-06-27T09:50:00Z
a34be804-b1e8-58f6-8aa4-d95e5a3b23e4,9309f21a-4e7f-5d98-af33-7ca490170468,55f1318e-806a-5486-a3f3-d3db4101cd1d,c577ec8d-9661-5228-9868-814a2b13d0f0,33333333-3333-3333-3333-333333333333,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,TXN-ROCKET-SYN-000807,PARTY-SYN-000160,cash_out,failed,21185.75,BDT,2026-06-27T11:55:00Z,2026-06-27T11:57:00Z,2026-06-27T11:57:00Z
7d6f0faa-b10a-5ff7-b66a-6d8322e3ce8e,6b1d70d8-c201-5192-a7f4-e12265c66615,55f1318e-806a-5486-a3f3-d3db4101cd1d,c577ec8d-9661-5228-9868-814a2b13d0f0,33333333-3333-3333-3333-333333333333,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,TXN-ROCKET-SYN-000808,PARTY-SYN-000197,cash_out,completed,996.25,BDT,2026-06-27T13:02:00Z,2026-06-27T13:04:00Z,2026-06-27T13:04:00Z
b1738f11-5dbd-5c4c-beb5-0bc5f3dc3b69,9261374c-b3bf-5d0d-9047-e96baed55912,55f1318e-806a-5486-a3f3-d3db4101cd1d,c577ec8d-9661-5228-9868-814a2b13d0f0,33333333-3333-3333-3333-333333333333,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,TXN-ROCKET-SYN-000809,PARTY-SYN-000234,cash_out,completed,22668.75,BDT,2026-06-27T14:09:00Z,2026-06-27T14:11:00Z,2026-06-27T14:11:00Z
897194b5-0a57-5d44-b0be-f331b7155d23,392f8e10-934e-5491-9069-546deb6eba7b,55f1318e-806a-5486-a3f3-d3db4101cd1d,c577ec8d-9661-5228-9868-814a2b13d0f0,33333333-3333-3333-3333-333333333333,5cc8ed11-22c7-5245-97e5-6b5d6f55a055,TXN-ROCKET-SYN-000810,PARTY-SYN-000271,refund,completed,22463.50,BDT,2026-06-27T15:16:00Z,2026-06-27T15:18:00Z,2026-06-27T15:18:00Z
57069e5e-d9f1-52c3-9e95-63faff5f8ea4,b6092baa-ce22-589d-bf3b-9e81fc6ce18d,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,63802dac-b6b3-5e8d-83f0-5a85b0f2269e,11111111-1111-1111-1111-111111111111,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-BKASH-SYN-000811,PARTY-SYN-000308,cash_in,completed,9899.75,BDT,2026-06-28T01:00:00Z,2026-06-28T01:02:00Z,2026-06-28T01:02:00Z
7cc53096-e004-5bb5-b964-726f18df1790,c7a711fe-9e0a-5551-af80-acf5478592aa,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,63802dac-b6b3-5e8d-83f0-5a85b0f2269e,11111111-1111-1111-1111-111111111111,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-BKASH-SYN-000812,PARTY-SYN-000345,payment,failed,266.25,BDT,2026-06-28T03:07:00Z,2026-06-28T03:09:00Z,2026-06-28T03:09:00Z
34f70040-394d-5525-9b0e-f7228c16c65d,3da66a84-9d0d-50eb-bb8d-b005bcc666a6,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,63802dac-b6b3-5e8d-83f0-5a85b0f2269e,11111111-1111-1111-1111-111111111111,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-BKASH-SYN-000813,PARTY-SYN-000382,cash_out,completed,3905.50,BDT,2026-06-28T05:14:00Z,2026-06-28T05:16:00Z,2026-06-28T05:16:00Z
783b461f-cce2-54e3-9a40-705ad0a79939,756389f1-b9eb-5d02-b7df-045210f6bc55,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,63802dac-b6b3-5e8d-83f0-5a85b0f2269e,11111111-1111-1111-1111-111111111111,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-BKASH-SYN-000814,PARTY-SYN-000419,cash_in,completed,13046.25,BDT,2026-06-28T07:21:00Z,2026-06-28T07:23:00Z,2026-06-28T07:23:00Z
81c9d8e7-af23-577d-9886-2024c7f2c1c5,0ea29dbf-49b7-59b0-999f-949ff31d69cf,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,63802dac-b6b3-5e8d-83f0-5a85b0f2269e,11111111-1111-1111-1111-111111111111,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-BKASH-SYN-000815,PARTY-SYN-000456,cash_out,completed,1000.25,BDT,2026-06-28T09:28:00Z,2026-06-28T09:30:00Z,2026-06-28T09:30:00Z
bfc8049a-9bbe-530a-9737-0b27754c1e20,f4d81ef2-aad0-5317-bebc-c67f84aff152,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,63802dac-b6b3-5e8d-83f0-5a85b0f2269e,11111111-1111-1111-1111-111111111111,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-BKASH-SYN-000816,PARTY-SYN-000493,cash_in,completed,500.25,BDT,2026-06-28T11:35:00Z,2026-06-28T11:37:00Z,2026-06-28T11:37:00Z
5c7808bf-ad91-589b-aa34-d4aab9ba39e7,556ffdea-73de-5532-9905-473099d357d2,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,63802dac-b6b3-5e8d-83f0-5a85b0f2269e,11111111-1111-1111-1111-111111111111,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-BKASH-SYN-000817,PARTY-SYN-000530,cash_out,completed,6658.00,BDT,2026-06-28T13:42:00Z,2026-06-28T13:44:00Z,2026-06-28T13:44:00Z
7a92d3ec-0d36-545f-86de-43fa78c196d9,f0e81dbc-2b18-597e-90f0-2359c6356df8,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,63802dac-b6b3-5e8d-83f0-5a85b0f2269e,11111111-1111-1111-1111-111111111111,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-BKASH-SYN-000818,PARTY-SYN-000567,payment,completed,21385.00,BDT,2026-06-28T14:49:00Z,2026-06-28T14:51:00Z,2026-06-28T14:51:00Z
3a529a1a-e98e-5639-a468-38ccb8fb3176,8eeaef78-baa3-502c-a200-bbd0951129b1,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,63802dac-b6b3-5e8d-83f0-5a85b0f2269e,11111111-1111-1111-1111-111111111111,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-BKASH-SYN-000819,PARTY-SYN-000604,cash_out,completed,2624.00,BDT,2026-06-28T15:56:00Z,2026-06-28T15:58:00Z,2026-06-28T15:58:00Z
a9b8b3cb-a1d4-56f3-b4d9-8170b583f6aa,ce667635-dba2-5eac-8d02-9287730e4a3c,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,63802dac-b6b3-5e8d-83f0-5a85b0f2269e,11111111-1111-1111-1111-111111111111,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-BKASH-SYN-000820,PARTY-SYN-000641,payment,completed,2000.00,BDT,2026-06-28T01:03:00Z,2026-06-28T01:05:00Z,2026-06-28T01:05:00Z
effbef68-c611-5052-8704-9a9db2b24c4d,98d6f40c-e5e3-5c6f-8dc0-e39d271a710e,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,63802dac-b6b3-5e8d-83f0-5a85b0f2269e,11111111-1111-1111-1111-111111111111,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-BKASH-SYN-000821,PARTY-SYN-000678,payment,completed,8793.50,BDT,2026-06-28T03:10:00Z,2026-06-28T03:12:00Z,2026-06-28T03:12:00Z
2085b878-a9cb-5ce9-8fdd-ed36edb8b7b7,25d09b0d-9ee0-5366-9c85-d5524ff9adf4,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,63802dac-b6b3-5e8d-83f0-5a85b0f2269e,11111111-1111-1111-1111-111111111111,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-BKASH-SYN-000822,PARTY-SYN-000715,cash_in,completed,1885.25,BDT,2026-06-28T05:17:00Z,2026-06-28T05:19:00Z,2026-06-28T05:19:00Z
512a29c0-b4d9-54bc-a096-a47144c36231,95178f10-14a2-59a9-836e-1f214521ce03,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,63802dac-b6b3-5e8d-83f0-5a85b0f2269e,11111111-1111-1111-1111-111111111111,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-BKASH-SYN-000823,PARTY-SYN-000752,cash_in,completed,24213.25,BDT,2026-06-28T07:24:00Z,2026-06-28T07:26:00Z,2026-06-28T07:26:00Z
379637ba-df8a-5b57-9d8c-c63ae88ff50d,ba7f9660-b770-5707-a0f0-5cc7f074a8d5,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,63802dac-b6b3-5e8d-83f0-5a85b0f2269e,11111111-1111-1111-1111-111111111111,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-BKASH-SYN-000824,PARTY-SYN-000789,cash_in,completed,500.00,BDT,2026-06-28T09:31:00Z,2026-06-28T09:33:00Z,2026-06-28T09:33:00Z
3acd93f7-0c96-5cab-962b-8029ee4dd80b,613309dc-4f17-5f03-9d92-d9de4533c354,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,63802dac-b6b3-5e8d-83f0-5a85b0f2269e,11111111-1111-1111-1111-111111111111,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-BKASH-SYN-000825,PARTY-SYN-000826,payment,completed,9809.00,BDT,2026-06-28T11:38:00Z,2026-06-28T11:40:00Z,2026-06-28T11:40:00Z
eb4780f0-a848-55fb-96cb-6c2a6b6d273b,f7064995-0a55-581f-9fbe-9d541577a650,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,63802dac-b6b3-5e8d-83f0-5a85b0f2269e,11111111-1111-1111-1111-111111111111,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-BKASH-SYN-000826,PARTY-SYN-000863,cash_in,completed,5000.00,BDT,2026-06-28T13:45:00Z,2026-06-28T13:47:00Z,2026-06-28T13:47:00Z
34cf2320-f622-5dff-8dd6-c86b0ca5fda8,6c069e9b-d45e-5423-bb86-c70e2ac35031,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,63802dac-b6b3-5e8d-83f0-5a85b0f2269e,11111111-1111-1111-1111-111111111111,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-BKASH-SYN-000827,PARTY-SYN-000900,cash_out,failed,8237.50,BDT,2026-06-28T14:52:00Z,2026-06-28T14:54:00Z,2026-06-28T14:54:00Z
8dc46126-e376-5f43-ac6d-1cf131d35e1d,1119a20e-ee7f-5002-ab28-7d1f05b5ad34,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,63802dac-b6b3-5e8d-83f0-5a85b0f2269e,11111111-1111-1111-1111-111111111111,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-BKASH-SYN-000828,PARTY-SYN-000037,cash_out,completed,1000.00,BDT,2026-06-28T15:59:00Z,2026-06-28T16:01:00Z,2026-06-28T16:01:00Z
097eb3ab-c3ae-550d-9762-09abdc14bb70,450bc994-20c0-5e2f-a815-58ff51cd9186,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,63802dac-b6b3-5e8d-83f0-5a85b0f2269e,11111111-1111-1111-1111-111111111111,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-BKASH-SYN-000829,PARTY-SYN-000074,cash_in,completed,23513.25,BDT,2026-06-28T01:06:00Z,2026-06-28T01:08:00Z,2026-06-28T01:08:00Z
024287df-068a-51f2-b8c8-308811da8513,4e407746-9f14-5aa6-b72a-19f5ff04bec7,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,63802dac-b6b3-5e8d-83f0-5a85b0f2269e,11111111-1111-1111-1111-111111111111,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-BKASH-SYN-000830,PARTY-SYN-000111,cash_in,failed,5000.00,BDT,2026-06-28T03:13:00Z,2026-06-28T03:15:00Z,2026-06-28T03:15:00Z
9d2ff168-0bf0-5f8f-91e1-17979a53895a,f7758fab-7ed9-5359-abba-79dd0b4a4dc2,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,63802dac-b6b3-5e8d-83f0-5a85b0f2269e,11111111-1111-1111-1111-111111111111,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-BKASH-SYN-000831,PARTY-SYN-000148,cash_out,completed,14026.50,BDT,2026-06-28T05:20:00Z,2026-06-28T05:22:00Z,2026-06-28T05:22:00Z
e02daca1-f398-5881-b302-2d946575b0f7,94300006-b408-568e-ae7d-173258eb4544,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,63802dac-b6b3-5e8d-83f0-5a85b0f2269e,11111111-1111-1111-1111-111111111111,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-BKASH-SYN-000832,PARTY-SYN-000185,cash_in,completed,3762.25,BDT,2026-06-28T07:27:00Z,2026-06-28T07:29:00Z,2026-06-28T07:29:00Z
076cab8b-3884-56cb-90e1-85e23dcc979a,2bb74301-9aee-575c-88f5-4cd9cb5ee321,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,63802dac-b6b3-5e8d-83f0-5a85b0f2269e,11111111-1111-1111-1111-111111111111,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-BKASH-SYN-000833,PARTY-SYN-000222,cash_out,completed,5000.75,BDT,2026-06-28T09:34:00Z,2026-06-28T09:36:00Z,2026-06-28T09:36:00Z
87387d5a-0643-58f7-ae69-cdc2116a2664,0ff82cc2-666f-5479-8099-3164dc069a05,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,63802dac-b6b3-5e8d-83f0-5a85b0f2269e,11111111-1111-1111-1111-111111111111,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-BKASH-SYN-000834,PARTY-SYN-000259,adjustment,completed,7493.75,BDT,2026-06-28T11:41:00Z,2026-06-28T11:43:00Z,2026-06-28T11:43:00Z
154bab53-97b0-5322-a704-ac1373dae4f8,3c359cf8-69aa-5fe8-b2c0-d68ccce2bae2,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,63802dac-b6b3-5e8d-83f0-5a85b0f2269e,11111111-1111-1111-1111-111111111111,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-BKASH-SYN-000835,PARTY-SYN-000296,cash_in,completed,10659.00,BDT,2026-06-28T13:48:00Z,2026-06-28T13:50:00Z,2026-06-28T13:50:00Z
cdea40b8-227c-5718-91ae-8d0a32a7ed0c,99693b47-8044-590f-93b4-62a12b823a01,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,63802dac-b6b3-5e8d-83f0-5a85b0f2269e,11111111-1111-1111-1111-111111111111,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-BKASH-SYN-000836,PARTY-SYN-000333,payment,completed,4430.25,BDT,2026-06-28T14:55:00Z,2026-06-28T14:57:00Z,2026-06-28T14:57:00Z
eb52b100-ddee-5c80-aa62-ce7868cb4eb8,cd712e8e-872c-5beb-9f10-26522fcc417f,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,63802dac-b6b3-5e8d-83f0-5a85b0f2269e,11111111-1111-1111-1111-111111111111,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-BKASH-SYN-000837,PARTY-SYN-000370,payment,completed,6792.25,BDT,2026-06-28T15:02:00Z,2026-06-28T15:04:00Z,2026-06-28T15:04:00Z
854d5fe9-c434-5336-804f-4eb207fa7ae7,b63936a8-ef90-5010-ae19-28fb3c639861,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,25c552cc-32cf-5a83-9e9b-887212da7936,22222222-2222-2222-2222-222222222222,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-NAGAD-SYN-000838,PARTY-SYN-000407,cash_in,completed,12998.75,BDT,2026-06-28T01:01:00Z,2026-06-28T01:03:00Z,2026-06-28T01:03:00Z
e5ee30a4-8304-55e6-ac77-fb0b2120cc4d,9966470b-0579-5e5e-9151-03319288fa21,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,25c552cc-32cf-5a83-9e9b-887212da7936,22222222-2222-2222-2222-222222222222,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-NAGAD-SYN-000839,PARTY-SYN-000444,payment,failed,1500.50,BDT,2026-06-28T03:08:00Z,2026-06-28T03:10:00Z,2026-06-28T03:10:00Z
b3065fca-84ca-5571-8736-7581b0e2ad98,a69f6bec-8b69-5e67-9405-bb231680f337,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,25c552cc-32cf-5a83-9e9b-887212da7936,22222222-2222-2222-2222-222222222222,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-NAGAD-SYN-000840,PARTY-SYN-000481,cash_in,completed,5000.75,BDT,2026-06-28T05:15:00Z,2026-06-28T05:17:00Z,2026-06-28T05:17:00Z
22bc00fc-8288-591b-98de-4604390f7090,cf2d7139-652e-5fc6-a6ed-de041c49657c,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,25c552cc-32cf-5a83-9e9b-887212da7936,22222222-2222-2222-2222-222222222222,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-NAGAD-SYN-000841,PARTY-SYN-000518,payment,completed,5000.00,BDT,2026-06-28T07:22:00Z,2026-06-28T07:24:00Z,2026-06-28T07:24:00Z
746f5737-7d4c-5234-8ed4-eeb55cb0da3f,0385bceb-6652-57c5-9ec0-6a34f226fd99,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,25c552cc-32cf-5a83-9e9b-887212da7936,22222222-2222-2222-2222-222222222222,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-NAGAD-SYN-000842,PARTY-SYN-000555,cash_out,completed,19615.00,BDT,2026-06-28T09:29:00Z,2026-06-28T09:31:00Z,2026-06-28T09:31:00Z
a575260f-4159-5d55-af22-0847bc25ae52,74715ee6-1e93-5c02-867f-db13aae5da8f,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,25c552cc-32cf-5a83-9e9b-887212da7936,22222222-2222-2222-2222-222222222222,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-NAGAD-SYN-000843,PARTY-SYN-000592,cash_out,completed,8700.25,BDT,2026-06-28T11:36:00Z,2026-06-28T11:38:00Z,2026-06-28T11:38:00Z
d1b4e7f1-8dff-57a1-ab12-34c18c5ae872,21bc3150-fa61-551f-acb4-65e93903fd40,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,25c552cc-32cf-5a83-9e9b-887212da7936,22222222-2222-2222-2222-222222222222,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-NAGAD-SYN-000844,PARTY-SYN-000629,cash_out,failed,19617.00,BDT,2026-06-28T13:43:00Z,2026-06-28T13:45:00Z,2026-06-28T13:45:00Z
1a32b0d0-5a64-540a-8a86-f59d839fe247,4c3546ec-b5f8-55cb-93e5-43977e73bbe1,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,25c552cc-32cf-5a83-9e9b-887212da7936,22222222-2222-2222-2222-222222222222,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-NAGAD-SYN-000845,PARTY-SYN-000666,cash_out,completed,2000.50,BDT,2026-06-28T14:50:00Z,2026-06-28T14:52:00Z,2026-06-28T14:52:00Z
bb52241e-6877-5d8e-a5d9-661a5a845846,c12be6cb-66da-5dbc-a938-b6e031e3ac31,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,25c552cc-32cf-5a83-9e9b-887212da7936,22222222-2222-2222-2222-222222222222,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-NAGAD-SYN-000846,PARTY-SYN-000703,cash_out,completed,23377.75,BDT,2026-06-28T15:57:00Z,2026-06-28T15:59:00Z,2026-06-28T15:59:00Z
4aac4ad9-9cf4-5701-90b6-98b04ea9e052,1164b87b-12ca-5780-9a2f-66ab0217c137,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,25c552cc-32cf-5a83-9e9b-887212da7936,22222222-2222-2222-2222-222222222222,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-NAGAD-SYN-000847,PARTY-SYN-000740,adjustment,completed,1500.50,BDT,2026-06-28T01:04:00Z,2026-06-28T01:06:00Z,2026-06-28T01:06:00Z
8f65e8d9-f0eb-53de-ab2d-44666a982133,b4d7ece0-e014-57e8-b13a-6d2566c35eb3,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,25c552cc-32cf-5a83-9e9b-887212da7936,22222222-2222-2222-2222-222222222222,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-NAGAD-SYN-000848,PARTY-SYN-000777,payment,completed,6746.50,BDT,2026-06-28T03:11:00Z,2026-06-28T03:13:00Z,2026-06-28T03:13:00Z
253b3d6a-d490-5f01-bdc0-6557ab5d34b0,c2f515df-a86f-5b2f-a37f-f8d50e897988,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,25c552cc-32cf-5a83-9e9b-887212da7936,22222222-2222-2222-2222-222222222222,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-NAGAD-SYN-000849,PARTY-SYN-000814,cash_out,completed,19386.50,BDT,2026-06-28T05:18:00Z,2026-06-28T05:20:00Z,2026-06-28T05:20:00Z
4f37c56f-c1b1-5f89-a985-7ae677530fa8,ca38e2d8-1ac9-53ba-b182-974e2958749e,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,25c552cc-32cf-5a83-9e9b-887212da7936,22222222-2222-2222-2222-222222222222,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-NAGAD-SYN-000850,PARTY-SYN-000851,payment,completed,13956.00,BDT,2026-06-28T07:25:00Z,2026-06-28T07:27:00Z,2026-06-28T07:27:00Z
420241e5-24a1-5922-a50b-f4b32d0a12eb,428c8762-8ed6-5ed0-95be-c46d01c3e529,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,25c552cc-32cf-5a83-9e9b-887212da7936,22222222-2222-2222-2222-222222222222,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-NAGAD-SYN-000851,PARTY-SYN-000888,refund,completed,23778.75,BDT,2026-06-28T09:32:00Z,2026-06-28T09:34:00Z,2026-06-28T09:34:00Z
f5c7870a-7e40-5fc6-9d46-76d0c902833c,ae943117-1f80-5985-9201-6fbf40c67274,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,25c552cc-32cf-5a83-9e9b-887212da7936,22222222-2222-2222-2222-222222222222,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-NAGAD-SYN-000852,PARTY-SYN-000025,cash_out,completed,5000.50,BDT,2026-06-28T11:39:00Z,2026-06-28T11:41:00Z,2026-06-28T11:41:00Z
58081c52-d551-5517-972a-5181f5fbab42,c11a5ade-29a4-5a2a-9950-162d5a727c5c,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,25c552cc-32cf-5a83-9e9b-887212da7936,22222222-2222-2222-2222-222222222222,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-NAGAD-SYN-000853,PARTY-SYN-000062,payment,completed,24659.50,BDT,2026-06-28T13:46:00Z,2026-06-28T13:48:00Z,2026-06-28T13:48:00Z
7766d739-1283-5e75-a0d5-dd6369a1d6bb,68857f1c-e02e-5efb-8874-11ef6ccbeb00,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,25c552cc-32cf-5a83-9e9b-887212da7936,22222222-2222-2222-2222-222222222222,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-NAGAD-SYN-000854,PARTY-SYN-000099,cash_out,completed,2000.50,BDT,2026-06-28T14:53:00Z,2026-06-28T14:55:00Z,2026-06-28T14:55:00Z
a79f04ee-ec2c-5c67-a8b1-4456f83e4fd8,6a417f3d-316d-50ca-a837-3a715a7452e4,6c4715b6-8e29-5bdb-a427-6e861d5e5e55,25c552cc-32cf-5a83-9e9b-887212da7936,22222222-2222-2222-2222-222222222222,c79304d5-6c6d-50df-92b0-6ba3b8ad7e19,TXN-NAGAD-SYN-000855,PARTY-SYN-000136,cash_out,completed,9940.00,BDT,2026-06-28T15:00:00Z,2026-06-28T15:02:00Z,2026-06-28T15:02:00Z
